,receps,object,scores
5723,CreditCard,Statue,1
5724,Cup,Statue,1
5725,DeskLamp,Statue,1
5726,DishSponge,Statue,1
5727,Egg,Statue,1
5728,Faucet,Statue,1
5729,FloorLamp,Statue,1
5730,Fork,Statue,1
5731,Glassbottle,Statue,1
5732,HandTowel,Statue,1
5733,HousePlant,Statue,1
5734,Kettle,Statue,1
5735,KeyChain,Statue,1
5736,Knife,Statue,1
5737,Ladle,Statue,1
5738,Laptop,Statue,1
5739,LaundryHamperLid,Statue,1
5740,Lettuce,Statue,1
5741,LettuceSliced,Statue,1
5742,LightSwitch,Statue,1
5743,Mug,Statue,1
5744,Newspaper,Statue,1
5745,Pan,Statue,1
5746,PaperTowel,Statue,1
5747,PaperTowelRoll,Statue,1
5748,Pen,Statue,1
5749,Pencil,Statue,1
5750,PepperShaker,Statue,1
5751,Pillow,Statue,1
5752,Plate,Statue,1
5753,Plunger,Statue,1
5754,Pot,Statue,1
5755,Potato,Statue,1
5756,PotatoSliced,Statue,1
5757,RemoteControl,Statue,1
5758,SaltShaker,Statue,1
5759,ScrubBrush,Statue,1
5760,ShowerDoor,Statue,1
5761,SoapBar,Statue,1
5762,SoapBottle,Statue,1
5763,Spatula,Statue,1
5764,Spoon,Statue,1
5765,SprayBottle,Statue,1
5766,Statue,Statue,1
5767,StoveKnob,Statue,1
5768,TeddyBear,Statue,1
5769,Television,Statue,1
5770,TennisRacket,Statue,1
5771,TissueBox,Statue,1
5772,ToiletPaper,Statue,1
5773,ToiletPaperHanger,Statue,1
5774,ToiletPaperRoll,Statue,1
5775,Tomato,Statue,1
5776,TomatoSliced,Statue,1
5777,Towel,Statue,1
5778,Vase,Statue,1
5779,Watch,Statue,1
5780,WateringCan,Statue,1
5781,WineBottle,Statue,1
5782,ArmChair,StoveKnob,1
5783,BathtubBasin,StoveKnob,1
5784,Bed,StoveKnob,1
5785,Cabinet,StoveKnob,1
5786,Cart,StoveKnob,1
5787,CoffeeMachine,StoveKnob,1
5788,CoffeeTable,StoveKnob,1
5789,CounterTop,StoveKnob,1
5790,Desk,StoveKnob,1
5791,DiningTable,StoveKnob,1
5792,Drawer,StoveKnob,1
5793,Dresser,StoveKnob,1
5794,Fridge,StoveKnob,1
5795,GarbageCan,StoveKnob,1
5796,Microwave,StoveKnob,1
5797,Ottoman,StoveKnob,1
5798,Safe,StoveKnob,1
5799,Shelf,StoveKnob,1
5800,SideTable,StoveKnob,1
5801,SinkBasin,StoveKnob,1
5802,Sofa,StoveKnob,1
5803,StoveBurner,StoveKnob,1
5804,TVStand,StoveKnob,1
5805,Toilet,StoveKnob,1
5806,AlarmClock,StoveKnob,1
5807,Apple,StoveKnob,1
5808,AppleSliced,StoveKnob,1
5809,BaseballBat,StoveKnob,1
5810,BasketBall,StoveKnob,1
5811,Book,StoveKnob,1
5812,Bowl,StoveKnob,1
5813,Box,StoveKnob,1
5814,Bread,StoveKnob,1
5815,BreadSliced,StoveKnob,1
5816,ButterKnife,StoveKnob,1
5817,CD,StoveKnob,1
5818,Candle,StoveKnob,1
5819,CellPhone,StoveKnob,1
5820,Cloth,StoveKnob,1
5821,CreditCard,StoveKnob,1
5822,Cup,StoveKnob,1
5823,DeskLamp,StoveKnob,1
5824,DishSponge,StoveKnob,1
5825,Egg,StoveKnob,1
5826,Faucet,StoveKnob,1
5827,FloorLamp,StoveKnob,1
5828,Fork,StoveKnob,1
5829,Glassbottle,StoveKnob,1
5830,HandTowel,StoveKnob,1
5831,HousePlant,StoveKnob,1
5832,Kettle,StoveKnob,1
5833,KeyChain,StoveKnob,1
5834,Knife,StoveKnob,1
5835,Ladle,StoveKnob,1
5836,Laptop,StoveKnob,1
5837,LaundryHamperLid,StoveKnob,1
5838,Lettuce,StoveKnob,1
5839,LettuceSliced,StoveKnob,1
5840,LightSwitch,StoveKnob,1
5841,Mug,StoveKnob,1
5842,Newspaper,StoveKnob,1
5843,Pan,StoveKnob,1
5844,PaperTowel,StoveKnob,1
5845,PaperTowelRoll,StoveKnob,1
5846,Pen,StoveKnob,1
5847,Pencil,StoveKnob,1
5848,PepperShaker,StoveKnob,1
5849,Pillow,StoveKnob,1
5850,Plate,StoveKnob,1
5851,Plunger,StoveKnob,1
5852,Pot,StoveKnob,1
5853,Potato,StoveKnob,1
5854,PotatoSliced,StoveKnob,1
5855,RemoteControl,StoveKnob,1
5856,SaltShaker,StoveKnob,1
5857,ScrubBrush,StoveKnob,1
5858,ShowerDoor,StoveKnob,1
5859,SoapBar,StoveKnob,1
5860,SoapBottle,StoveKnob,1
5861,Spatula,StoveKnob,1
5862,Spoon,StoveKnob,1
5863,SprayBottle,StoveKnob,1
5864,Statue,StoveKnob,1
5865,StoveKnob,StoveKnob,1
5866,TeddyBear,StoveKnob,1
5867,Television,StoveKnob,1
5868,TennisRacket,StoveKnob,1
5869,TissueBox,StoveKnob,1
5870,ToiletPaper,StoveKnob,1
5871,ToiletPaperHanger,StoveKnob,1
5872,ToiletPaperRoll,StoveKnob,1
5873,Tomato,StoveKnob,1
5874,TomatoSliced,StoveKnob,1
5875,Towel,StoveKnob,1
5876,Vase,StoveKnob,1
5877,Watch,StoveKnob,1
5878,WateringCan,StoveKnob,1
5879,WineBottle,StoveKnob,1
5880,ArmChair,TeddyBear,1
5881,BathtubBasin,TeddyBear,1
5882,Bed,TeddyBear,1
5883,Cabinet,TeddyBear,1
5884,Cart,TeddyBear,1
5885,CoffeeMachine,TeddyBear,1
5886,CoffeeTable,TeddyBear,1
5887,CounterTop,TeddyBear,1
5888,Desk,TeddyBear,1
5889,DiningTable,TeddyBear,1
5890,Drawer,TeddyBear,1
5891,Dresser,TeddyBear,1
5892,Fridge,TeddyBear,1
5893,GarbageCan,TeddyBear,1
5894,Microwave,TeddyBear,1
5895,Ottoman,TeddyBear,1
5896,Safe,TeddyBear,1
5897,Shelf,TeddyBear,1
5898,SideTable,TeddyBear,1
5899,SinkBasin,TeddyBear,1
5900,Sofa,TeddyBear,1
5901,StoveBurner,TeddyBear,1
5902,TVStand,TeddyBear,1
5903,Toilet,TeddyBear,1
5904,AlarmClock,TeddyBear,1
5905,Apple,TeddyBear,1
5906,AppleSliced,TeddyBear,1
5907,BaseballBat,TeddyBear,1
5908,BasketBall,TeddyBear,1
5909,Book,TeddyBear,1
5910,Bowl,TeddyBear,1
5911,Box,TeddyBear,1
5912,Bread,TeddyBear,1
5913,BreadSliced,TeddyBear,1
5914,ButterKnife,TeddyBear,1
5915,CD,TeddyBear,1
5916,Candle,TeddyBear,1
5917,CellPhone,TeddyBear,1
5918,Cloth,TeddyBear,1
5919,CreditCard,TeddyBear,1
5920,Cup,TeddyBear,1
5921,DeskLamp,TeddyBear,1
5922,DishSponge,TeddyBear,1
5923,Egg,TeddyBear,1
5924,Faucet,TeddyBear,1
5925,FloorLamp,TeddyBear,1
5926,Fork,TeddyBear,1
5927,Glassbottle,TeddyBear,1
5928,HandTowel,TeddyBear,1
5929,HousePlant,TeddyBear,1
5930,Kettle,TeddyBear,1
5931,KeyChain,TeddyBear,1
5932,Knife,TeddyBear,1
5933,Ladle,TeddyBear,1
5934,Laptop,TeddyBear,1
5935,LaundryHamperLid,TeddyBear,1
5936,Lettuce,TeddyBear,1
5937,LettuceSliced,TeddyBear,1
5938,LightSwitch,TeddyBear,1
5939,Mug,TeddyBear,1
5940,Newspaper,TeddyBear,1
5941,Pan,TeddyBear,1
5942,PaperTowel,TeddyBear,1
5943,PaperTowelRoll,TeddyBear,1
5944,Pen,TeddyBear,1
5945,Pencil,TeddyBear,1
5946,PepperShaker,TeddyBear,1
5947,Pillow,TeddyBear,1
5948,Plate,TeddyBear,1
5949,Plunger,TeddyBear,1
5950,Pot,TeddyBear,1
5951,Potato,TeddyBear,1
5952,PotatoSliced,TeddyBear,1
5953,RemoteControl,TeddyBear,1
5954,SaltShaker,TeddyBear,1
5955,ScrubBrush,TeddyBear,1
5956,ShowerDoor,TeddyBear,1
5957,SoapBar,TeddyBear,1
5958,SoapBottle,TeddyBear,1
5959,Spatula,TeddyBear,1
5960,Spoon,TeddyBear,1
5961,SprayBottle,TeddyBear,1
5962,Statue,TeddyBear,1
5963,StoveKnob,TeddyBear,1
5964,TeddyBear,TeddyBear,1
5965,Television,TeddyBear,1
5966,TennisRacket,TeddyBear,1
5967,TissueBox,TeddyBear,1
5968,ToiletPaper,TeddyBear,1
5969,ToiletPaperHanger,TeddyBear,1
5970,ToiletPaperRoll,TeddyBear,1
5971,Tomato,TeddyBear,1
5972,TomatoSliced,TeddyBear,1
5973,Towel,TeddyBear,1
5974,Vase,TeddyBear,1
5975,Watch,TeddyBear,1
5976,WateringCan,TeddyBear,1
5977,WineBottle,TeddyBear,1
5978,ArmChair,Television,1
5979,BathtubBasin,Television,1
5980,Bed,Television,1
5981,Cabinet,Television,1
5982,Cart,Television,1
5983,CoffeeMachine,Television,1
5984,CoffeeTable,Television,1
5985,CounterTop,Television,1
5986,Desk,Television,1
5987,DiningTable,Television,1
5988,Drawer,Television,1
5989,Dresser,Television,1
5990,Fridge,Television,1
5991,GarbageCan,Television,1
5992,Microwave,Television,1
5993,Ottoman,Television,1
5994,Safe,Television,1
5995,Shelf,Television,1
5996,SideTable,Television,1
5997,SinkBasin,Television,1
5998,Sofa,Television,1
5999,StoveBurner,Television,1
6000,TVStand,Television,1
6001,Toilet,Television,1
6002,AlarmClock,Television,1
6003,Apple,Television,1
6004,AppleSliced,Television,1
6005,BaseballBat,Television,1
6006,BasketBall,Television,1
6007,Book,Television,1
6008,Bowl,Television,1
6009,Box,Television,1
6010,Bread,Television,1
6011,BreadSliced,Television,1
6012,ButterKnife,Television,1
6013,CD,Television,1
6014,Candle,Television,1
6015,CellPhone,Television,1
6016,Cloth,Television,1
6017,CreditCard,Television,1
6018,Cup,Television,1
6019,DeskLamp,Television,1
6020,DishSponge,Television,1
6021,Egg,Television,1
6022,Faucet,Television,1
6023,FloorLamp,Television,1
6024,Fork,Television,1
6025,Glassbottle,Television,1
6026,HandTowel,Television,1
6027,HousePlant,Television,1
6028,Kettle,Television,1
6029,KeyChain,Television,1
6030,Knife,Television,1
6031,Ladle,Television,1
6032,Laptop,Television,1
6033,LaundryHamperLid,Television,1
6034,Lettuce,Television,1
6035,LettuceSliced,Television,1
6036,LightSwitch,Television,1
6037,Mug,Television,1
6038,Newspaper,Television,1
6039,Pan,Television,1
6040,PaperTowel,Television,1
6041,PaperTowelRoll,Television,1
6042,Pen,Television,1
6043,Pencil,Television,1
6044,PepperShaker,Television,1
6045,Pillow,Television,1
6046,Plate,Television,1
6047,Plunger,Television,1
6048,Pot,Television,1
6049,Potato,Television,1
6050,PotatoSliced,Television,1
6051,RemoteControl,Television,1
6052,SaltShaker,Television,1
6053,ScrubBrush,Television,1
6054,ShowerDoor,Television,1
6055,SoapBar,Television,1
6056,SoapBottle,Television,1
6057,Spatula,Television,1
6058,Spoon,Television,1
6059,SprayBottle,Television,1
6060,Statue,Television,1
6061,StoveKnob,Television,1
6062,TeddyBear,Television,1
6063,Television,Television,1
6064,TennisRacket,Television,1
6065,TissueBox,Television,1
6066,ToiletPaper,Television,1
6067,ToiletPaperHanger,Television,1
6068,ToiletPaperRoll,Television,1
6069,Tomato,Television,1
6070,TomatoSliced,Television,1
6071,Towel,Television,1
6072,Vase,Television,1
6073,Watch,Television,1
6074,WateringCan,Television,1
6075,WineBottle,Television,1
6076,ArmChair,TennisRacket,1
6077,BathtubBasin,TennisRacket,1
6078,Bed,TennisRacket,1
6079,Cabinet,TennisRacket,1
6080,Cart,TennisRacket,1
6081,CoffeeMachine,TennisRacket,1
6082,CoffeeTable,TennisRacket,1
6083,CounterTop,TennisRacket,1
6084,Desk,TennisRacket,1
6085,DiningTable,TennisRacket,1
6086,Drawer,TennisRacket,1
6087,Dresser,TennisRacket,1
6088,Fridge,TennisRacket,1
6089,GarbageCan,TennisRacket,1
6090,Microwave,TennisRacket,1
6091,Ottoman,TennisRacket,1
6092,Safe,TennisRacket,1
6093,Shelf,TennisRacket,1
6094,SideTable,TennisRacket,1
6095,SinkBasin,TennisRacket,1
6096,Sofa,TennisRacket,1
6097,StoveBurner,TennisRacket,1
6098,TVStand,TennisRacket,1
6099,Toilet,TennisRacket,1
6100,AlarmClock,TennisRacket,1
6101,Apple,TennisRacket,1
6102,AppleSliced,TennisRacket,1
6103,BaseballBat,TennisRacket,1
6104,BasketBall,TennisRacket,1
6105,Book,TennisRacket,1
6106,Bowl,TennisRacket,1
6107,Box,TennisRacket,1
6108,Bread,TennisRacket,1
6109,BreadSliced,TennisRacket,1
6110,ButterKnife,TennisRacket,1
6111,CD,TennisRacket,1
6112,Candle,TennisRacket,1
6113,CellPhone,TennisRacket,1
6114,Cloth,TennisRacket,1
6115,CreditCard,TennisRacket,1
6116,Cup,TennisRacket,1
6117,DeskLamp,TennisRacket,1
6118,DishSponge,TennisRacket,1
6119,Egg,TennisRacket,1
6120,Faucet,TennisRacket,1
6121,FloorLamp,TennisRacket,1
6122,Fork,TennisRacket,1
6123,Glassbottle,TennisRacket,1
6124,HandTowel,TennisRacket,1
6125,HousePlant,TennisRacket,1
6126,Kettle,TennisRacket,1
6127,KeyChain,TennisRacket,1
6128,Knife,TennisRacket,1
6129,Ladle,TennisRacket,1
6130,Laptop,TennisRacket,1
6131,LaundryHamperLid,TennisRacket,1
6132,Lettuce,TennisRacket,1
6133,LettuceSliced,TennisRacket,1
6134,LightSwitch,TennisRacket,1
6135,Mug,TennisRacket,1
6136,Newspaper,TennisRacket,1
6137,Pan,TennisRacket,1
6138,PaperTowel,TennisRacket,1
6139,PaperTowelRoll,TennisRacket,1
6140,Pen,TennisRacket,1
6141,Pencil,TennisRacket,1
6142,PepperShaker,TennisRacket,1
6143,Pillow,TennisRacket,1
6144,Plate,TennisRacket,1
6145,Plunger,TennisRacket,1
6146,Pot,TennisRacket,1
6147,Potato,TennisRacket,1
6148,PotatoSliced,TennisRacket,1
6149,RemoteControl,TennisRacket,1
6150,SaltShaker,TennisRacket,1
6151,ScrubBrush,TennisRacket,1
6152,ShowerDoor,TennisRacket,1
6153,SoapBar,TennisRacket,1
6154,SoapBottle,TennisRacket,1
6155,Spatula,TennisRacket,1
6156,Spoon,TennisRacket,1
6157,SprayBottle,TennisRacket,1
6158,Statue,TennisRacket,1
6159,StoveKnob,TennisRacket,1
6160,TeddyBear,TennisRacket,1
6161,Television,TennisRacket,1
6162,TennisRacket,TennisRacket,1
6163,TissueBox,TennisRacket,1
6164,ToiletPaper,TennisRacket,1
6165,ToiletPaperHanger,TennisRacket,1
6166,ToiletPaperRoll,TennisRacket,1
6167,Tomato,TennisRacket,1
6168,TomatoSliced,TennisRacket,1
6169,Towel,TennisRacket,1
6170,Vase,TennisRacket,1
6171,Watch,TennisRacket,1
6172,WateringCan,TennisRacket,1
6173,WineBottle,TennisRacket,1
6174,ArmChair,TissueBox,1
6175,BathtubBasin,TissueBox,1
6176,Bed,TissueBox,1
6177,Cabinet,TissueBox,1
6178,Cart,TissueBox,1
6179,CoffeeMachine,TissueBox,1
6180,CoffeeTable,TissueBox,1
6181,CounterTop,TissueBox,1
6182,Desk,TissueBox,1
6183,DiningTable,TissueBox,1
6184,Drawer,TissueBox,1
6185,Dresser,TissueBox,1
6186,Fridge,TissueBox,1
6187,GarbageCan,TissueBox,1
6188,Microwave,TissueBox,1
6189,Ottoman,TissueBox,1
6190,Safe,TissueBox,1
6191,Shelf,TissueBox,1
6192,SideTable,TissueBox,1
6193,SinkBasin,TissueBox,1
6194,Sofa,TissueBox,1
6195,StoveBurner,TissueBox,1
6196,TVStand,TissueBox,1
6197,Toilet,TissueBox,1
6198,AlarmClock,TissueBox,1
6199,Apple,TissueBox,1
6200,AppleSliced,TissueBox,1
6201,BaseballBat,TissueBox,1
6202,BasketBall,TissueBox,1
6203,Book,TissueBox,1
6204,Bowl,TissueBox,1
6205,Box,TissueBox,1
6206,Bread,TissueBox,1
6207,BreadSliced,TissueBox,1
6208,ButterKnife,TissueBox,1
6209,CD,TissueBox,1
6210,Candle,TissueBox,1
6211,CellPhone,TissueBox,1
6212,Cloth,TissueBox,1
6213,CreditCard,TissueBox,1
6214,Cup,TissueBox,1
6215,DeskLamp,TissueBox,1
6216,DishSponge,TissueBox,1
6217,Egg,TissueBox,1
6218,Faucet,TissueBox,1
6219,FloorLamp,TissueBox,1
6220,Fork,TissueBox,1
6221,Glassbottle,TissueBox,1
6222,HandTowel,TissueBox,1
6223,HousePlant,TissueBox,1
6224,Kettle,TissueBox,1
6225,KeyChain,TissueBox,1
6226,Knife,TissueBox,1
6227,Ladle,TissueBox,1
6228,Laptop,TissueBox,1
6229,LaundryHamperLid,TissueBox,1
6230,Lettuce,TissueBox,1
6231,LettuceSliced,TissueBox,1
6232,LightSwitch,TissueBox,1
6233,Mug,TissueBox,1
6234,Newspaper,TissueBox,1
6235,Pan,TissueBox,1
6236,PaperTowel,TissueBox,1
6237,PaperTowelRoll,TissueBox,1
6238,Pen,TissueBox,1
6239,Pencil,TissueBox,1
6240,PepperShaker,TissueBox,1
6241,Pillow,TissueBox,1
6242,Plate,TissueBox,1
6243,Plunger,TissueBox,1
6244,Pot,TissueBox,1
6245,Potato,TissueBox,1
6246,PotatoSliced,TissueBox,1
6247,RemoteControl,TissueBox,1
6248,SaltShaker,TissueBox,1
6249,ScrubBrush,TissueBox,1
6250,ShowerDoor,TissueBox,1
6251,SoapBar,TissueBox,1
6252,SoapBottle,TissueBox,1
6253,Spatula,TissueBox,1
6254,Spoon,TissueBox,1
6255,SprayBottle,TissueBox,1
6256,Statue,TissueBox,1
6257,StoveKnob,TissueBox,1
6258,TeddyBear,TissueBox,1
6259,Television,TissueBox,1
6260,TennisRacket,TissueBox,1
6261,TissueBox,TissueBox,1
6262,ToiletPaper,TissueBox,1
6263,ToiletPaperHanger,TissueBox,1
6264,ToiletPaperRoll,TissueBox,1
6265,Tomato,TissueBox,1
6266,TomatoSliced,TissueBox,1
6267,Towel,TissueBox,1
6268,Vase,TissueBox,1
6269,Watch,TissueBox,1
6270,WateringCan,TissueBox,1
6271,WineBottle,TissueBox,1
6272,ArmChair,ToiletPaper,1
6273,BathtubBasin,ToiletPaper,1
6274,Bed,ToiletPaper,1
6275,Cabinet,ToiletPaper,1
6276,Cart,ToiletPaper,1
6277,CoffeeMachine,ToiletPaper,1
6278,CoffeeTable,ToiletPaper,1
6279,CounterTop,ToiletPaper,1
6280,Desk,ToiletPaper,1
6281,DiningTable,ToiletPaper,1
6282,Drawer,ToiletPaper,1
6283,Dresser,ToiletPaper,1
6284,Fridge,ToiletPaper,1
6285,GarbageCan,ToiletPaper,1
6286,Microwave,ToiletPaper,1
6287,Ottoman,ToiletPaper,1
6288,Safe,ToiletPaper,1
6289,Shelf,ToiletPaper,1
6290,SideTable,ToiletPaper,1
6291,SinkBasin,ToiletPaper,1
6292,Sofa,ToiletPaper,1
6293,StoveBurner,ToiletPaper,1
6294,TVStand,ToiletPaper,1
6295,Toilet,ToiletPaper,1
6296,AlarmClock,ToiletPaper,1
6297,Apple,ToiletPaper,1
6298,AppleSliced,ToiletPaper,1
6299,BaseballBat,ToiletPaper,1
6300,BasketBall,ToiletPaper,1
6301,Book,ToiletPaper,1
6302,Bowl,ToiletPaper,1
6303,Box,ToiletPaper,1
6304,Bread,ToiletPaper,1
6305,BreadSliced,ToiletPaper,1
6306,ButterKnife,ToiletPaper,1
6307,CD,ToiletPaper,1
6308,Candle,ToiletPaper,1
6309,CellPhone,ToiletPaper,1
6310,Cloth,ToiletPaper,1
6311,CreditCard,ToiletPaper,1
6312,Cup,ToiletPaper,1
6313,DeskLamp,ToiletPaper,1
6314,DishSponge,ToiletPaper,1
6315,Egg,ToiletPaper,1
6316,Faucet,ToiletPaper,1
6317,FloorLamp,ToiletPaper,1
6318,Fork,ToiletPaper,1
6319,Glassbottle,ToiletPaper,1
6320,HandTowel,ToiletPaper,1
6321,HousePlant,ToiletPaper,1
6322,Kettle,ToiletPaper,1
6323,KeyChain,ToiletPaper,1
6324,Knife,ToiletPaper,1
6325,Ladle,ToiletPaper,1
6326,Laptop,ToiletPaper,1
6327,LaundryHamperLid,ToiletPaper,1
6328,Lettuce,ToiletPaper,1
6329,LettuceSliced,ToiletPaper,1
6330,LightSwitch,ToiletPaper,1
6331,Mug,ToiletPaper,1
6332,Newspaper,ToiletPaper,1
6333,Pan,ToiletPaper,1
6334,PaperTowel,ToiletPaper,1
6335,PaperTowelRoll,ToiletPaper,1
6336,Pen,ToiletPaper,1
6337,Pencil,ToiletPaper,1
6338,PepperShaker,ToiletPaper,1
6339,Pillow,ToiletPaper,1
6340,Plate,ToiletPaper,1
6341,Plunger,ToiletPaper,1
6342,Pot,ToiletPaper,1
6343,Potato,ToiletPaper,1
6344,PotatoSliced,ToiletPaper,1
6345,RemoteControl,ToiletPaper,1
6346,SaltShaker,ToiletPaper,1
6347,ScrubBrush,ToiletPaper,1
6348,ShowerDoor,ToiletPaper,1
6349,SoapBar,ToiletPaper,1
6350,SoapBottle,ToiletPaper,1
6351,Spatula,ToiletPaper,1
6352,Spoon,ToiletPaper,1
6353,SprayBottle,ToiletPaper,1
6354,Statue,ToiletPaper,1
6355,StoveKnob,ToiletPaper,1
6356,TeddyBear,ToiletPaper,1
6357,Television,ToiletPaper,1
6358,TennisRacket,ToiletPaper,1
6359,TissueBox,ToiletPaper,1
6360,ToiletPaper,ToiletPaper,1
6361,ToiletPaperHanger,ToiletPaper,1
6362,ToiletPaperRoll,ToiletPaper,1
6363,Tomato,ToiletPaper,1
6364,TomatoSliced,ToiletPaper,1
6365,Towel,ToiletPaper,1
6366,Vase,ToiletPaper,1
6367,Watch,ToiletPaper,1
6368,WateringCan,ToiletPaper,1
6369,WineBottle,ToiletPaper,1
6370,ArmChair,ToiletPaperHanger,1
6371,BathtubBasin,ToiletPaperHanger,1
6372,Bed,ToiletPaperHanger,1
6373,Cabinet,ToiletPaperHanger,1
6374,Cart,ToiletPaperHanger,1
6375,CoffeeMachine,ToiletPaperHanger,1
6376,CoffeeTable,ToiletPaperHanger,1
6377,CounterTop,ToiletPaperHanger,1
6378,Desk,ToiletPaperHanger,1
6379,DiningTable,ToiletPaperHanger,1
6380,Drawer,ToiletPaperHanger,1
6381,Dresser,ToiletPaperHanger,1
6382,Fridge,ToiletPaperHanger,1
6383,GarbageCan,ToiletPaperHanger,1
6384,Microwave,ToiletPaperHanger,1
6385,Ottoman,ToiletPaperHanger,1
6386,Safe,ToiletPaperHanger,1
6387,Shelf,ToiletPaperHanger,1
6388,SideTable,ToiletPaperHanger,1
6389,SinkBasin,ToiletPaperHanger,1
6390,Sofa,ToiletPaperHanger,1
6391,StoveBurner,ToiletPaperHanger,1
6392,TVStand,ToiletPaperHanger,1
6393,Toilet,ToiletPaperHanger,1
6394,AlarmClock,ToiletPaperHanger,1
6395,Apple,ToiletPaperHanger,1
6396,AppleSliced,ToiletPaperHanger,1
6397,BaseballBat,ToiletPaperHanger,1
6398,BasketBall,ToiletPaperHanger,1
6399,Book,ToiletPaperHanger,1
6400,Bowl,ToiletPaperHanger,1
6401,Box,ToiletPaperHanger,1
6402,Bread,ToiletPaperHanger,1
6403,BreadSliced,ToiletPaperHanger,1
6404,ButterKnife,ToiletPaperHanger,1
6405,CD,ToiletPaperHanger,1
6406,Candle,ToiletPaperHanger,1
6407,CellPhone,ToiletPaperHanger,1
6408,Cloth,ToiletPaperHanger,1
6409,CreditCard,ToiletPaperHanger,1
6410,Cup,ToiletPaperHanger,1
6411,DeskLamp,ToiletPaperHanger,1
6412,DishSponge,ToiletPaperHanger,1
6413,Egg,ToiletPaperHanger,1
6414,Faucet,ToiletPaperHanger,1
6415,FloorLamp,ToiletPaperHanger,1
6416,Fork,ToiletPaperHanger,1
6417,Glassbottle,ToiletPaperHanger,1
6418,HandTowel,ToiletPaperHanger,1
6419,HousePlant,ToiletPaperHanger,1
6420,Kettle,ToiletPaperHanger,1
6421,KeyChain,ToiletPaperHanger,1
6422,Knife,ToiletPaperHanger,1
6423,Ladle,ToiletPaperHanger,1
6424,Laptop,ToiletPaperHanger,1
6425,LaundryHamperLid,ToiletPaperHanger,1
6426,Lettuce,ToiletPaperHanger,1
6427,LettuceSliced,ToiletPaperHanger,1
6428,LightSwitch,ToiletPaperHanger,1
6429,Mug,ToiletPaperHanger,1
6430,Newspaper,ToiletPaperHanger,1
6431,Pan,ToiletPaperHanger,1
6432,PaperTowel,ToiletPaperHanger,1
6433,PaperTowelRoll,ToiletPaperHanger,1
6434,Pen,ToiletPaperHanger,1
6435,Pencil,ToiletPaperHanger,1
6436,PepperShaker,ToiletPaperHanger,1
6437,Pillow,ToiletPaperHanger,1
6438,Plate,ToiletPaperHanger,1
6439,Plunger,ToiletPaperHanger,1
6440,Pot,ToiletPaperHanger,1
6441,Potato,ToiletPaperHanger,1
6442,PotatoSliced,ToiletPaperHanger,1
6443,RemoteControl,ToiletPaperHanger,1
6444,SaltShaker,ToiletPaperHanger,1
6445,ScrubBrush,ToiletPaperHanger,1
6446,ShowerDoor,ToiletPaperHanger,1
6447,SoapBar,ToiletPaperHanger,1
6448,SoapBottle,ToiletPaperHanger,1
6449,Spatula,ToiletPaperHanger,1
6450,Spoon,ToiletPaperHanger,1
6451,SprayBottle,ToiletPaperHanger,1
6452,Statue,ToiletPaperHanger,1
6453,StoveKnob,ToiletPaperHanger,1
6454,TeddyBear,ToiletPaperHanger,1
6455,Television,ToiletPaperHanger,1
6456,TennisRacket,ToiletPaperHanger,1
6457,TissueBox,ToiletPaperHanger,1
6458,ToiletPaper,ToiletPaperHanger,1
6459,ToiletPaperHanger,ToiletPaperHanger,1
6460,ToiletPaperRoll,ToiletPaperHanger,1
6461,Tomato,ToiletPaperHanger,1
6462,TomatoSliced,ToiletPaperHanger,1
6463,Towel,ToiletPaperHanger,1
6464,Vase,ToiletPaperHanger,1
6465,Watch,ToiletPaperHanger,1
6466,WateringCan,ToiletPaperHanger,1
6467,WineBottle,ToiletPaperHanger,1
6468,ArmChair,ToiletPaperRoll,1
6469,BathtubBasin,ToiletPaperRoll,1
6470,Bed,ToiletPaperRoll,1
6471,Cabinet,ToiletPaperRoll,1
6472,Cart,ToiletPaperRoll,1
6473,CoffeeMachine,ToiletPaperRoll,1
6474,CoffeeTable,ToiletPaperRoll,1
6475,CounterTop,ToiletPaperRoll,1
6476,Desk,ToiletPaperRoll,1
6477,DiningTable,ToiletPaperRoll,1
6478,Drawer,ToiletPaperRoll,1
6479,Dresser,ToiletPaperRoll,1
6480,Fridge,ToiletPaperRoll,1
6481,GarbageCan,ToiletPaperRoll,1
6482,Microwave,ToiletPaperRoll,1
6483,Ottoman,ToiletPaperRoll,1
6484,Safe,ToiletPaperRoll,1
6485,Shelf,ToiletPaperRoll,1
6486,SideTable,ToiletPaperRoll,1
6487,SinkBasin,ToiletPaperRoll,1
6488,Sofa,ToiletPaperRoll,1
6489,StoveBurner,ToiletPaperRoll,1
6490,TVStand,ToiletPaperRoll,1
6491,Toilet,ToiletPaperRoll,1
6492,AlarmClock,ToiletPaperRoll,1
6493,Apple,ToiletPaperRoll,1
6494,AppleSliced,ToiletPaperRoll,1
6495,BaseballBat,ToiletPaperRoll,1
6496,BasketBall,ToiletPaperRoll,1
6497,Book,ToiletPaperRoll,1
6498,Bowl,ToiletPaperRoll,1
6499,Box,ToiletPaperRoll,1
6500,Bread,ToiletPaperRoll,1
6501,BreadSliced,ToiletPaperRoll,1
6502,ButterKnife,ToiletPaperRoll,1
6503,CD,ToiletPaperRoll,1
6504,Candle,ToiletPaperRoll,1
6505,CellPhone,ToiletPaperRoll,1
6506,Cloth,ToiletPaperRoll,1
6507,CreditCard,ToiletPaperRoll,1
